Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority
2045,CA-2023-101207,2023-09-29,2023-10-02,Standard Class,CS-00154,PR-00084,1874.52,4,0.0,670.45,21.67,Critical
2046,CA-2023-101206,2023-09-29,2023-10-01,Second Class,CS-00088,PR-00139,531.5,1,0.3,116.64,13.42,Critical
2047,CA-2023-101206,2023-09-29,2023-10-01,Second Class,CS-00088,PR-00248,1939.16,4,0.0,728.99,59.65,Critical
2048,CA-2023-101206,2023-09-29,2023-10-01,Second Class,CS-00088,PR-00053,113.6,2,0.0,35.23,8.03,Critical
2049,CA-2023-101208,2023-09-29,2023-10-06,Standard Class,CS-00278,PR-00190,3640.56,4,0.0,1214.09,88.55,Medium
2050,CA-2023-101215,2023-09-30,2023-10-05,Standard Class,CS-00395,PR-00214,449.5,1,0.0,158.85,13.0,Medium
2051,CA-2023-101211,2023-09-30,2023-10-03,Standard Class,CS-00388,PR-00046,313.58,1,0.5,-115.03,10.87,Medium
2052,CA-2023-101211,2023-09-30,2023-10-03,Standard Class,CS-00388,PR-00166,604.84,4,0.1,165.29,11.47,Medium
2053,CA-2023-101211,2023-09-30,2023-10-03,Standard Class,CS-00388,PR-00240,360.03,1,0.0,158.19,8.69,Medium
2054,CA-2023-101212,2023-09-30,2023-10-03,Second Class,CS-00097,PR-00119,228.4,4,0.5,-45.42,9.14,High
2055,CA-2023-101213,2023-09-30,2023-10-04,Standard Class,CS-00571,PR-00269,417.06,7,0.0,178.32,14.95,Medium
2056,CA-2023-101213,2023-09-30,2023-10-04,Standard Class,CS-00571,PR-00084,1265.3,3,0.1,345.12,33.38,Medium
2057,CA-2023-101214,2023-09-30,2023-10-04,Standard Class,CS-00638,PR-00207,2817.04,4,0.0,793.68,77.28,High
2058,CA-2023-101219,2023-10-01,2023-10-01,Same Day,CS-00657,PR-00014,2106.9,2,0.2,691.83,46.81,High
2059,CA-2023-101218,2023-10-01,2023-10-06,Standard Class,CS-00358,PR-00080,358.13,6,0.1,143.34,8.27,Low
2060,CA-2023-101220,2023-10-01,2023-10-08,Standard Class,CS-00063,PR-00171,810.72,4,0.1,212.64,16.44,Low
2061,CA-2023-101218,2023-10-01,2023-10-06,Standard Class,CS-00358,PR-00072,79.6,1,0.1,11.37,3.39,Low
2062,CA-2023-101220,2023-10-01,2023-10-08,Standard Class,CS-00063,PR-00265,1845.32,4,0.1,437.83,52.45,Low
2063,CA-2023-101218,2023-10-01,2023-10-06,Standard Class,CS-00358,PR-00030,126.97,1,0.0,51.22,5.05,Low
2064,CA-2023-101218,2023-10-01,2023-10-06,Standard Class,CS-00358,PR-00199,1194.26,2,0.0,574.92,22.12,Low
2065,CA-2023-101218,2023-10-01,2023-10-06,Standard Class,CS-00358,PR-00273,591.05,5,0.0,234.92,10.13,Low
2066,CA-2023-101217,2023-10-01,2023-10-08,Standard Class,CS-00034,PR-00141,5028.2,4,0.0,2194.63,131.61,Medium
2067,CA-2023-101217,2023-10-01,2023-10-08,Standard Class,CS-00034,PR-00285,277.42,2,0.1,109.65,7.81,Medium
2068,CA-2023-101217,2023-10-01,2023-10-08,Standard Class,CS-00034,PR-00115,586.8,5,0.0,160.59,19.41,Medium
2069,CA-2023-101216,2023-10-01,2023-10-03,Second Class,CS-00431,PR-00190,910.14,1,0.0,305.67,19.99,High
2070,CA-2023-101227,2023-10-02,2023-10-09,Standard Class,CS-00365,PR-00215,817.36,1,0.1,270.4,23.78,Medium
2071,CA-2023-101227,2023-10-02,2023-10-09,Standard Class,CS-00365,PR-00203,77.06,2,0.5,-18.41,4.05,Medium
2072,CA-2023-101227,2023-10-02,2023-10-09,Standard Class,CS-00365,PR-00099,1336.99,4,0.2,307.58,34.01,Medium
2073,CA-2023-101226,2023-10-02,2023-10-02,Same Day,CS-00174,PR-00235,4199.54,5,0.1,1305.87,137.32,Low
2074,CA-2023-101225,2023-10-02,2023-10-07,Standard Class,CS-00800,PR-00180,684.27,3,0.0,270.64,9.65,Medium
2075,CA-2023-101224,2023-10-02,2023-10-06,Standard Class,CS-00641,PR-00071,672.09,3,0.0,262.73,9.97,Low
2076,CA-2023-101223,2023-10-02,2023-10-07,Standard Class,CS-00457,PR-00281,606.94,2,0.2,49.9,20.1,High
2077,CA-2023-101222,2023-10-02,2023-10-09,Standard Class,CS-00460,PR-00161,4981.97,7,0.0,1430.16,110.89,Low
2078,CA-2023-101221,2023-10-02,2023-10-05,Standard Class,CS-00248,PR-00287,950.38,1,0.0,325.26,22.81,Medium
2079,CA-2023-101221,2023-10-02,2023-10-05,Standard Class,CS-00248,PR-00031,93.71,2,0.2,6.98,3.73,Medium
2080,CA-2023-101225,2023-10-02,2023-10-07,Standard Class,CS-00800,PR-00031,46.86,1,0.2,2.09,3.27,Medium
2081,CA-2023-101230,2023-10-03,2023-10-06,Second Class,CS-00659,PR-00244,411.12,4,0.0,143.97,9.31,High
2082,CA-2023-101231,2023-10-03,2023-10-07,Standard Class,CS-00075,PR-00005,2812.5,5,0.0,613.94,35.61,Medium
2083,CA-2023-101231,2023-10-03,2023-10-07,Standard Class,CS-00075,PR-00139,1518.58,2,0.0,692.75,22.95,Medium
2084,CA-2023-101230,2023-10-03,2023-10-06,Second Class,CS-00659,PR-00007,236.91,3,0.0,54.89,8.26,High
2085,CA-2023-101230,2023-10-03,2023-10-06,Second Class,CS-00659,PR-00094,555.76,1,0.0,156.0,12.66,High
2086,CA-2023-101229,2023-10-03,2023-10-05,Second Class,CS-00510,PR-00124,32.78,1,0.1,6.89,5.65,Critical
2087,CA-2023-101228,2023-10-03,2023-10-08,Standard Class,CS-00623,PR-00260,49.59,1,0.0,17.11,3.33,High
2088,CA-2023-101228,2023-10-03,2023-10-08,Standard Class,CS-00623,PR-00066,1819.06,3,0.2,410.59,54.51,High
2089,CA-2023-101228,2023-10-03,2023-10-08,Standard Class,CS-00623,PR-00059,64.12,1,0.1,19.86,4.39,High
2090,CA-2023-101230,2023-10-03,2023-10-06,Second Class,CS-00659,PR-00084,1968.25,6,0.3,141.64,53.01,High
2091,CA-2023-101232,2023-10-04,2023-10-06,Second Class,CS-00560,PR-00100,1036.65,1,0.0,461.09,34.84,High
2092,CA-2023-101232,2023-10-04,2023-10-06,Second Class,CS-00560,PR-00211,59.49,1,0.3,4.15,6.67,High
2093,CA-2023-101233,2023-10-04,2023-10-07,Standard Class,CS-00383,PR-00122,8.58,1,0.2,-0.43,2.73,Medium
2094,CA-2023-101234,2023-10-04,2023-10-10,Standard Class,CS-00794,PR-00019,260.23,3,0.2,43.01,6.92,Medium
2095,CA-2023-101234,2023-10-04,2023-10-10,Standard Class,CS-00794,PR-00198,97.06,1,0.0,24.19,3.94,Medium
2096,CA-2023-101243,2023-10-05,2023-10-07,First Class,CS-00157,PR-00109,106.03,1,0.0,39.73,10.5,Medium
2097,CA-2023-101242,2023-10-05,2023-10-07,First Class,CS-00451,PR-00167,172.47,1,0.0,55.3,11.52,Medium
2098,CA-2023-101242,2023-10-05,2023-10-07,First Class,CS-00451,PR-00215,908.18,1,0.0,363.29,21.71,Medium
2099,CA-2023-101241,2023-10-05,2023-10-11,Standard Class,CS-00041,PR-00004,328.1,2,0.1,92.99,7.27,Medium
2100,CA-2023-101241,2023-10-05,2023-10-11,Standard Class,CS-00041,PR-00021,376.02,4,0.1,63.33,12.01,Medium
2101,CA-2023-101240,2023-10-05,2023-10-10,Standard Class,CS-00292,PR-00206,80.27,1,0.0,20.84,3.68,High
2102,CA-2023-101236,2023-10-05,2023-10-09,Standard Class,CS-00453,PR-00019,292.76,3,0.1,72.05,10.41,High
2103,CA-2023-101238,2023-10-05,2023-10-05,Same Day,CS-00753,PR-00245,125.14,2,0.1,18.95,18.49,High
2104,CA-2023-101237,2023-10-05,2023-10-08,Standard Class,CS-00647,PR-00116,610.38,3,0.0,264.09,10.95,Medium
2105,CA-2023-101236,2023-10-05,2023-10-09,Standard Class,CS-00453,PR-00195,1027.24,4,0.0,259.91,15.13,High
2106,CA-2023-101236,2023-10-05,2023-10-09,Standard Class,CS-00453,PR-00104,336.93,1,0.1,105.5,8.41,High
2107,CA-2023-101235,2023-10-05,2023-10-08,Standard Class,CS-00023,PR-00180,478.99,3,0.3,59.48,15.53,Medium
2108,CA-2023-101239,2023-10-05,2023-10-09,Standard Class,CS-00078,PR-00024,634.4,5,0.0,181.81,17.19,Medium
2109,CA-2023-101245,2023-10-06,2023-10-06,Same Day,CS-00438,PR-00008,163.64,2,0.0,40.34,17.72,Medium
2110,CA-2023-101246,2023-10-06,2023-10-09,Standard Class,CS-00726,PR-00300,140.26,2,0.2,16.18,5.28,Medium
2111,CA-2023-101245,2023-10-06,2023-10-06,Same Day,CS-00438,PR-00159,1267.7,5,0.0,266.57,52.53,Medium
2112,CA-2023-101244,2023-10-06,2023-10-10,Standard Class,CS-00262,PR-00016,2998.17,9,0.0,921.11,87.52,High
2113,CA-2023-101244,2023-10-06,2023-10-10,Standard Class,CS-00262,PR-00048,81.43,1,0.0,21.77,4.38,High
2114,CA-2023-101245,2023-10-06,2023-10-06,Same Day,CS-00438,PR-00036,654.27,2,0.2,131.86,28.15,Medium
2115,CA-2023-101247,2023-10-07,2023-10-10,Standard Class,CS-00224,PR-00075,137.34,2,0.3,21.17,5.39,Medium
2116,CA-2023-101247,2023-10-07,2023-10-10,Standard Class,CS-00224,PR-00143,1305.8,2,0.0,444.31,37.23,Medium
2117,CA-2023-101247,2023-10-07,2023-10-10,Standard Class,CS-00224,PR-00057,48.04,1,0.0,16.8,3.94,Medium
2118,CA-2023-101247,2023-10-07,2023-10-10,Standard Class,CS-00224,PR-00041,245.3,10,0.0,114.83,6.17,Medium
2119,CA-2023-101250,2023-10-08,2023-10-11,Standard Class,CS-00514,PR-00288,119.95,2,0.1,16.12,5.65,Medium
2120,CA-2023-101251,2023-10-08,2023-10-13,Standard Class,CS-00457,PR-00278,42.66,3,0.0,9.24,3.69,Critical
2121,CA-2023-101248,2023-10-08,2023-10-13,Standard Class,CS-00300,PR-00257,71.94,1,0.0,28.35,3.89,Medium
2122,CA-2023-101249,2023-10-08,2023-10-15,Standard Class,CS-00737,PR-00064,307.61,3,0.2,98.7,8.45,High
2123,CA-2023-101252,2023-10-09,2023-10-12,Second Class,CS-00756,PR-00270,85.36,2,0.0,16.09,6.21,Medium
2124,CA-2023-101253,2023-10-09,2023-10-12,Second Class,CS-00216,PR-00094,444.61,1,0.2,43.77,13.74,Medium
2125,CA-2023-101253,2023-10-09,2023-10-12,Second Class,CS-00216,PR-00256,97.32,1,0.1,19.88,6.32,Medium
2126,CA-2023-101253,2023-10-09,2023-10-12,Second Class,CS-00216,PR-00248,969.58,2,0.0,375.79,18.53,Medium
2127,CA-2023-101254,2023-10-09,2023-10-10,First Class,CS-00429,PR-00290,302.1,5,0.0,123.44,13.86,High
2128,CA-2023-101255,2023-10-09,2023-10-12,Standard Class,CS-00436,PR-00096,4.78,1,0.0,-1.02,2.63,Medium
2129,CA-2023-101260,2023-10-10,2023-10-15,Standard Class,CS-00218,PR-00203,123.3,2,0.2,25.74,6.14,Low
2130,CA-2023-101259,2023-10-10,2023-10-14,Standard Class,CS-00269,PR-00175,1383.96,3,0.2,207.76,32.45,Medium
2131,CA-2023-101259,2023-10-10,2023-10-14,Standard Class,CS-00269,PR-00268,859.96,1,0.2,284.88,17.7,Medium
2132,CA-2023-101259,2023-10-10,2023-10-14,Standard Class,CS-00269,PR-00197,2365.67,4,0.1,763.05,68.14,Medium
2133,CA-2023-101257,2023-10-10,2023-10-13,Standard Class,CS-00670,PR-00158,92.36,2,0.1,35.17,4.43,High
2134,CA-2023-101256,2023-10-10,2023-10-14,Standard Class,CS-00654,PR-00229,642.2,5,0.5,-355.8,18.0,Medium
2135,CA-2023-101258,2023-10-10,2023-10-14,Standard Class,CS-00106,PR-00103,938.74,1,0.0,370.43,16.22,Low
2136,CA-2023-101261,2023-10-11,2023-10-12,First Class,CS-00065,PR-00298,627.24,1,0.1,171.77,19.98,High
2137,CA-2023-101262,2023-10-11,2023-10-13,First Class,CS-00073,PR-00014,2633.62,2,0.0,1199.49,65.87,Critical
2138,CA-2023-101265,2023-10-12,2023-10-18,Standard Class,CS-00710,PR-00227,344.77,1,0.2,82.14,11.67,Critical
2139,CA-2023-101264,2023-10-12,2023-10-16,Standard Class,CS-00275,PR-00271,40.7,2,0.0,9.39,3.47,Medium
2140,CA-2023-101266,2023-10-12,2023-10-16,Standard Class,CS-00425,PR-00242,151.62,6,0.0,38.41,4.73,High
2141,CA-2023-101264,2023-10-12,2023-10-16,Standard Class,CS-00275,PR-00015,515.12,4,0.1,204.27,13.09,Medium
2142,CA-2023-101263,2023-10-12,2023-10-15,Second Class,CS-00667,PR-00086,290.74,2,0.3,-14.47,10.99,Critical
2143,CA-2023-101264,2023-10-12,2023-10-16,Standard Class,CS-00275,PR-00276,82.52,2,0.3,8.33,4.23,Medium
2144,CA-2023-101267,2023-10-13,2023-10-20,Standard Class,CS-00084,PR-00173,208.85,1,0.0,48.99,6.06,Medium
2145,CA-2023-101267,2023-10-13,2023-10-20,Standard Class,CS-00084,PR-00231,834.1,1,0.0,387.26,21.25,Medium
2146,CA-2023-101268,2023-10-13,2023-10-19,Standard Class,CS-00310,PR-00113,175.94,2,0.0,75.91,6.17,Medium
2147,CA-2023-101269,2023-10-13,2023-10-17,Standard Class,CS-00677,PR-00268,859.96,1,0.2,285.59,16.99,Low
2148,CA-2023-101270,2023-10-13,2023-10-17,Standard Class,CS-00351,PR-00090,364.6,4,0.0,82.46,12.78,Medium
2149,CA-2023-101271,2023-10-13,2023-10-13,Same Day,CS-00733,PR-00124,72.84,2,0.0,15.29,17.07,Low
2150,CA-2023-101272,2023-10-14,2023-10-18,Standard Class,CS-00378,PR-00288,199.92,3,0.0,47.01,5.64,Medium
2151,CA-2023-101273,2023-10-14,2023-10-18,Standard Class,CS-00689,PR-00187,78.5,4,0.2,17.25,3.53,High
2152,CA-2023-101277,2023-10-15,2023-10-16,First Class,CS-00483,PR-00140,115.3,2,0.3,-16.22,10.98,High
2153,CA-2023-101277,2023-10-15,2023-10-16,First Class,CS-00483,PR-00280,204.32,4,0.3,10.23,12.73,High
2154,CA-2023-101275,2023-10-15,2023-10-19,Second Class,CS-00122,PR-00220,1441.62,2,0.2,415.95,38.71,Medium
2155,CA-2023-101276,2023-10-15,2023-10-17,Second Class,CS-00636,PR-00009,1193.07,2,0.5,-71.04,28.77,Medium
2156,CA-2023-101274,2023-10-15,2023-10-19,Standard Class,CS-00223,PR-00146,1076.42,1,0.0,417.13,30.12,Medium
2157,CA-2023-101274,2023-10-15,2023-10-19,Standard Class,CS-00223,PR-00059,71.25,1,0.0,27.65,3.73,Medium
2158,CA-2023-101274,2023-10-15,2023-10-19,Standard Class,CS-00223,PR-00118,607.2,4,0.0,232.7,15.5,Medium
2159,CA-2023-101274,2023-10-15,2023-10-19,Standard Class,CS-00223,PR-00154,610.44,2,0.0,249.76,20.34,Medium
2160,CA-2023-101278,2023-10-16,2023-10-23,Standard Class,CS-00770,PR-00291,439.63,8,0.1,121.8,12.39,Medium
2161,CA-2023-101278,2023-10-16,2023-10-23,Standard Class,CS-00770,PR-00214,2517.2,7,0.2,527.42,46.23,Medium
2162,CA-2023-101279,2023-10-16,2023-10-19,Standard Class,CS-00370,PR-00078,67.75,2,0.3,14.89,4.26,Medium
2163,CA-2023-101280,2023-10-16,2023-10-20,Second Class,CS-00282,PR-00269,238.32,5,0.2,70.37,8.1,Medium
2164,CA-2023-101280,2023-10-16,2023-10-20,Second Class,CS-00282,PR-00007,631.76,8,0.0,148.58,19.82,Medium
2165,CA-2023-101285,2023-10-17,2023-10-22,Standard Class,CS-00585,PR-00109,530.15,5,0.0,236.22,14.93,Medium
2166,CA-2023-101284,2023-10-17,2023-10-23,Standard Class,CS-00700,PR-00167,827.86,6,0.2,179.88,14.08,Medium
2167,CA-2023-101284,2023-10-17,2023-10-23,Standard Class,CS-00700,PR-00222,3.78,1,0.0,-1.43,2.6,Medium
2168,CA-2023-101284,2023-10-17,2023-10-23,Standard Class,CS-00700,PR-00094,555.76,1,0.0,152.33,16.33,Medium
2169,CA-2023-101283,2023-10-17,2023-10-17,Same Day,CS-00382,PR-00117,198.02,2,0.0,50.48,20.84,High
2170,CA-2023-101281,2023-10-17,2023-10-21,Standard Class,CS-00006,PR-00233,384.15,3,0.0,105.65,13.63,Low
2171,CA-2023-101282,2023-10-17,2023-10-24,Standard Class,CS-00601,PR-00156,298.8,3,0.0,121.1,10.75,Medium
2172,CA-2023-101281,2023-10-17,2023-10-21,Standard Class,CS-00006,PR-00039,1564.27,2,0.2,493.76,25.99,Low
2173,CA-2023-101281,2023-10-17,2023-10-21,Standard Class,CS-00006,PR-00048,73.29,1,0.1,14.24,3.77,Low
2174,CA-2023-101281,2023-10-17,2023-10-21,Standard Class,CS-00006,PR-00238,452.39,1,0.0,133.89,12.21,Low
2175,CA-2023-101282,2023-10-17,2023-10-24,Standard Class,CS-00601,PR-00211,127.47,3,0.5,-23.63,5.09,Medium
2176,CA-2023-101288,2023-10-18,2023-10-20,First Class,CS-00005,PR-00125,263.99,2,0.1,92.16,11.11,Low
2177,CA-2023-101289,2023-10-18,2023-10-25,Standard Class,CS-00104,PR-00132,2542.48,8,0.0,1086.91,32.21,Medium
2178,CA-2023-101288,2023-10-18,2023-10-20,First Class,CS-00005,PR-00100,4146.6,4,0.0,1877.55,106.17,Low
2179,CA-2023-101286,2023-10-18,2023-10-21,Second Class,CS-00120,PR-00226,401.29,4,0.1,123.82,10.79,Critical
2180,CA-2023-101287,2023-10-18,2023-10-25,Standard Class,CS-00486,PR-00044,247.95,2,0.5,-46.67,9.2,Medium
2181,CA-2023-101287,2023-10-18,2023-10-25,Standard Class,CS-00486,PR-00034,1340.36,1,0.0,604.14,30.61,Medium
2182,CA-2023-101287,2023-10-18,2023-10-25,Standard Class,CS-00486,PR-00259,1637.04,5,0.2,336.86,24.13,Medium
2183,CA-2023-101290,2023-10-19,2023-10-21,Second Class,CS-00712,PR-00091,1424.88,6,0.0,635.38,26.12,Low
2184,CA-2023-101290,2023-10-19,2023-10-21,Second Class,CS-00712,PR-00291,54.95,1,0.1,10.31,6.46,Low
2185,CA-2023-101293,2023-10-20,2023-10-22,Second Class,CS-00681,PR-00229,1284.4,5,0.0,279.84,24.56,Medium
2186,CA-2023-101293,2023-10-20,2023-10-22,Second Class,CS-00681,PR-00002,223.42,2,0.2,61.89,10.49,Medium
2187,CA-2023-101293,2023-10-20,2023-10-22,Second Class,CS-00681,PR-00083,64.2,1,0.0,18.45,6.84,Medium
2188,CA-2023-101292,2023-10-20,2023-10-27,Standard Class,CS-00029,PR-00116,813.84,4,0.0,354.97,11.75,High
2189,CA-2023-101292,2023-10-20,2023-10-27,Standard Class,CS-00029,PR-00131,49.4,1,0.0,20.2,3.96,High
2190,CA-2023-101291,2023-10-20,2023-10-27,Standard Class,CS-00459,PR-00214,1213.65,3,0.1,358.63,22.07,Low
2191,CA-2023-101292,2023-10-20,2023-10-27,Standard Class,CS-00029,PR-00221,122.18,1,0.2,35.65,4.95,High
2192,CA-2023-101296,2023-10-21,2023-10-24,Second Class,CS-00375,PR-00291,170.97,4,0.3,11.51,6.74,Medium
2193,CA-2023-101297,2023-10-21,2023-10-24,Standard Class,CS-00110,PR-00277,280.52,2,0.0,124.51,5.51,High
2194,CA-2023-101296,2023-10-21,2023-10-24,Second Class,CS-00375,PR-00198,155.3,2,0.2,8.19,9.25,Medium
2195,CA-2023-101298,2023-10-21,2023-10-26,Standard Class,CS-00742,PR-00011,138.05,3,0.3,-6.98,6.4,High
2196,CA-2023-101296,2023-10-21,2023-10-24,Second Class,CS-00375,PR-00285,616.48,4,0.0,281.77,14.79,Medium
2197,CA-2023-101296,2023-10-21,2023-10-24,Second Class,CS-00375,PR-00291,61.06,1,0.0,17.25,5.63,Medium
2198,CA-2023-101296,2023-10-21,2023-10-24,Second Class,CS-00375,PR-00160,48.84,3,0.0,14.22,6.3,Medium
2199,CA-2023-101295,2023-10-21,2023-10-26,Standard Class,CS-00240,PR-00264,846.41,1,0.1,115.48,17.41,Critical
2200,CA-2023-101295,2023-10-21,2023-10-26,Standard Class,CS-00240,PR-00091,213.73,1,0.1,81.36,5.14,Critical
2201,CA-2023-101295,2023-10-21,2023-10-26,Standard Class,CS-00240,PR-00162,301.11,3,0.0,90.38,10.06,Critical
2202,CA-2023-101295,2023-10-21,2023-10-26,Standard Class,CS-00240,PR-00004,291.65,2,0.2,53.4,10.41,Critical
2203,CA-2023-101294,2023-10-21,2023-10-23,First Class,CS-00439,PR-00250,139.63,2,0.5,-43.67,9.94,High
2204,CA-2023-101294,2023-10-21,2023-10-23,First Class,CS-00439,PR-00224,18.36,1,0.0,-1.49,8.43,High
2205,CA-2023-101296,2023-10-21,2023-10-24,Second Class,CS-00375,PR-00136,563.26,1,0.1,120.95,16.68,Medium
2206,CA-2023-101301,2023-10-22,2023-10-23,First Class,CS-00706,PR-00047,949.68,2,0.0,294.91,35.61,High
2207,CA-2023-101300,2023-10-22,2023-10-27,Standard Class,CS-00698,PR-00188,635.97,2,0.2,115.86,18.43,High
2208,CA-2023-101302,2023-10-22,2023-10-29,Standard Class,CS-00398,PR-00187,19.62,1,0.2,2.38,2.81,High
2209,CA-2023-101299,2023-10-22,2023-10-26,Standard Class,CS-00738,PR-00141,11313.45,10,0.1,4302.71,255.84,Low
2210,CA-2023-101300,2023-10-22,2023-10-27,Standard Class,CS-00698,PR-00196,231.14,2,0.0,69.25,8.21,High
2211,CA-2023-101303,2023-10-23,2023-10-25,Second Class,CS-00374,PR-00002,139.64,1,0.0,56.62,7.5,Medium
2212,CA-2023-101304,2023-10-23,2023-10-26,Standard Class,CS-00164,PR-00105,566.37,4,0.2,121.19,16.14,Medium
2213,CA-2023-101305,2023-10-23,2023-10-29,Standard Class,CS-00079,PR-00260,119.02,3,0.2,26.49,5.08,Medium
2214,CA-2023-101305,2023-10-23,2023-10-29,Standard Class,CS-00079,PR-00202,2953.07,3,0.1,919.35,53.39,Medium
2215,CA-2023-101306,2023-10-23,2023-10-27,Second Class,CS-00433,PR-00198,87.35,1,0.1,11.21,7.21,Medium
2216,CA-2023-101307,2023-10-24,2023-10-28,Standard Class,CS-00389,PR-00040,396.8,5,0.0,140.46,8.44,Medium
2217,CA-2023-101308,2023-10-24,2023-10-28,Second Class,CS-00197,PR-00059,142.5,2,0.0,54.16,8.6,Medium
2218,CA-2023-101309,2023-10-24,2023-10-27,Standard Class,CS-00542,PR-00095,1319.3,2,0.0,438.91,24.45,Medium
2219,CA-2023-101313,2023-10-25,2023-10-31,Standard Class,CS-00013,PR-00116,610.38,6,0.5,-70.14,9.84,High
2220,CA-2023-101313,2023-10-25,2023-10-31,Standard Class,CS-00013,PR-00059,64.12,1,0.1,20.18,4.07,High
2221,CA-2023-101313,2023-10-25,2023-10-31,Standard Class,CS-00013,PR-00176,2262.42,9,0.0,828.26,55.9,High
2222,CA-2023-101313,2023-10-25,2023-10-31,Standard Class,CS-00013,PR-00227,861.92,2,0.0,335.59,24.41,High
2223,CA-2023-101313,2023-10-25,2023-10-31,Standard Class,CS-00013,PR-00084,468.63,1,0.0,165.11,7.92,High
2224,CA-2023-101312,2023-10-25,2023-10-28,Standard Class,CS-00452,PR-00050,1074.9,1,0.1,376.36,15.76,Medium
2225,CA-2023-101311,2023-10-25,2023-11-01,Standard Class,CS-00213,PR-00251,1626.2,5,0.2,245.39,20.81,Medium
2226,CA-2023-101310,2023-10-25,2023-10-28,Standard Class,CS-00250,PR-00234,88.65,1,0.0,17.88,3.75,Medium
2227,CA-2023-101313,2023-10-25,2023-10-31,Standard Class,CS-00013,PR-00106,48.47,1,0.3,-7.79,3.62,High
2228,CA-2023-101319,2023-10-26,2023-10-28,First Class,CS-00160,PR-00246,146.14,3,0.2,41.83,10.62,Medium
2229,CA-2023-101317,2023-10-26,2023-10-29,Standard Class,CS-00034,PR-00109,212.06,2,0.0,91.8,8.66,Medium
2230,CA-2023-101316,2023-10-26,2023-10-30,Standard Class,CS-00722,PR-00211,67.98,1,0.2,15.33,3.98,Medium
2231,CA-2023-101316,2023-10-26,2023-10-30,Standard Class,CS-00722,PR-00028,9.1,2,0.2,-1.19,2.65,Medium
2232,CA-2023-101318,2023-10-26,2023-10-31,Standard Class,CS-00053,PR-00280,218.91,3,0.0,76.92,5.97,Medium
2233,CA-2023-101315,2023-10-26,2023-10-30,Standard Class,CS-00766,PR-00023,52.04,2,0.0,8.37,3.85,Medium
2234,CA-2023-101315,2023-10-26,2023-10-30,Standard Class,CS-00766,PR-00299,4.7,1,0.2,-1.56,2.64,Medium
2235,CA-2023-101314,2023-10-26,2023-10-28,Second Class,CS-00741,PR-00008,81.82,2,0.5,-30.75,6.99,Medium
2236,CA-2023-101314,2023-10-26,2023-10-28,Second Class,CS-00741,PR-00291,219.82,4,0.1,56.72,10.38,Medium
2237,CA-2023-101316,2023-10-26,2023-10-30,Standard Class,CS-00722,PR-00274,78.53,2,0.1,15.9,3.41,Medium
2238,CA-2023-101324,2023-10-27,2023-10-28,First Class,CS-00232,PR-00247,3025.2,4,0.0,708.11,43.93,Medium
2239,CA-2023-101324,2023-10-27,2023-10-28,First Class,CS-00232,PR-00092,950.88,2,0.0,347.1,28.86,Medium
2240,CA-2023-101323,2023-10-27,2023-10-30,Standard Class,CS-00250,PR-00001,3390.76,4,0.0,1449.37,93.07,Medium
2241,CA-2023-101322,2023-10-27,2023-11-02,Standard Class,CS-00423,PR-00163,1585.79,3,0.1,532.95,29.69,Medium
2242,CA-2023-101322,2023-10-27,2023-11-02,Standard Class,CS-00423,PR-00127,236.22,3,0.0,99.77,5.32,Medium
2243,CA-2023-101322,2023-10-27,2023-11-02,Standard Class,CS-00423,PR-00273,94.57,1,0.2,20.67,4.7,Medium
2244,CA-2023-101321,2023-10-27,2023-10-30,Standard Class,CS-00332,PR-00095,461.75,1,0.3,22.5,11.28,Medium
2245,CA-2023-101320,2023-10-27,2023-11-01,Standard Class,CS-00241,PR-00022,128.8,2,0.0,45.45,6.03,Low
2246,CA-2023-101320,2023-10-27,2023-11-01,Standard Class,CS-00241,PR-00095,3298.25,5,0.0,1074.25,84.15,Low
2247,CA-2023-101322,2023-10-27,2023-11-02,Standard Class,CS-00423,PR-00197,1577.11,3,0.2,381.01,45.24,Medium
2248,CA-2023-101329,2023-10-28,2023-11-03,Standard Class,CS-00184,PR-00189,742.4,5,0.0,290.38,15.27,Critical
2249,CA-2023-101329,2023-10-28,2023-11-03,Standard Class,CS-00184,PR-00133,86.15,1,0.2,23.89,3.85,Critical
2250,CA-2023-101328,2023-10-28,2023-11-04,Standard Class,CS-00172,PR-00260,148.77,3,0.0,55.76,5.56,Critical
2251,CA-2023-101329,2023-10-28,2023-11-03,Standard Class,CS-00184,PR-00191,1333.74,2,0.0,439.6,26.02,Critical
2252,CA-2023-101330,2023-10-28,2023-11-02,Standard Class,CS-00548,PR-00261,260.96,4,0.0,123.65,5.83,High
2253,CA-2023-101329,2023-10-28,2023-11-03,Standard Class,CS-00184,PR-00223,119.86,1,0.0,37.85,4.67,Critical
2254,CA-2023-101328,2023-10-28,2023-11-04,Standard Class,CS-00172,PR-00131,44.46,1,0.1,15.64,3.58,Critical
2255,CA-2023-101327,2023-10-28,2023-10-31,Standard Class,CS-00644,PR-00243,311.29,2,0.3,-5.17,8.28,Low
2256,CA-2023-101328,2023-10-28,2023-11-04,Standard Class,CS-00172,PR-00077,49.84,1,0.0,19.58,3.33,Critical
